,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,10.0,10.0,13.0,13.0,13.0,20.0,20.0,25.0,35.0,35.0,55.0,88.0,101.0,182.0,228.0,265.0,265.0,461.0,592.0,687.0,801.0,977.0,1197.0,1361.0,1665.0,2015.0,2245.0,2555.0,2844.0,3137.0,3510.0,3843.0,4355.0,4665.0,5009.0,5310.0,5740.0,6166.0,6695.0,7366.0,7652.0,7964.0,8356.0,8712.0,9246.0,9691.0,10598.0,10956.0,11375.0,11700.0,12164.0,12680.0,13174.0,14537.0,15010.0,15492.0,16044.0,16564.0,17702.0,18687.0,21213.0,22441.0,23421.0,24794.0,25826.0,27359.0,28750.0,32208.0,33855.0,35052.0,36710.0,39370.0,42029.0,44531.0,50016.0,52369.0,54647.0,58167.0,62205.0,66169.0,70445.0,80287.0,83996.0,88891.0,92855.0,97183.0,101837.0,105532.0,118720.0,123550.0,129020.0,132548.0,137490.0,142154.0,146361.0,160351.0,166756.0,171452.0,175365.0,181062.0,186698.0,193452.0,201634.0,208572.0,213715.0,218728.0,220628.0,225103.0,231393.0,236748.0,242355.0,246963.0,250767.0,254416.0,259064.0,263360.0,267766.0,271982.0,275999.0,279393.0,282043.0,284541.0,288089.0,291847.0,295532.0,298557.0,301019.0,303083.0,306216.0,309274.0,312029.0,315041.0,317657.0,319493.0,321205.0,323698.0,326439.0,328846.0,330930.0,333029.0,334683.0,336402.0,338759.0,341304.0,343592.0,345790.0,347923.0,349800.0,351575.0,353536.0,355667.0,357658.0,359731.0,361493.0,362962.0,364723.0,366671.0,368825.0,371023.0,373056.0,375044.0,376616.0,378168.0,380034.0,382111.0,383902.0,385946.0,387502.0,388855.0,390037.0,391849.0,393769.0,395708.0,397665.0,399568.0,400985.0,402365.0,404102.0,405972.0,408009.0,409974.0,411726.0,413145.0,414739.0,416501.0,418469.0,420434.0,422510.0,424274.0,425541.0,427027.0,428669.0,430535.0,432666.0,434748.0
France,0.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,18.0,38.0,57.0,100.0,130.0,191.0,204.0,288.0,380.0,656.0,959.0,1136.0,1219.0,1794.0,2293.0,2293.0,3681.0,4496.0,4532.0,6683.0,7715.0,9124.0,10970.0,12758.0,14463.0,16243.0,20123.0,22622.0,25600.0,29551.0,33402.0,38105.0,40708.0,45170.0,52827.0,57749.0,59929.0,65202.0,69500.0,71412.0,75343.0,79163.0,83057.0,87366.0,91738.0,94863.0,121712.0,125394.0,130365.0,133585.0,146075.0,148084.0,148086.0,153011.0,155393.0,158168.0,155980.0,158303.0,159952.0,161644.0,162220.0,165963.0,169053.0,166543.0,167299.0,167305.0,168518.0,168925.0,169583.0,170687.0,174224.0,174918.0,176202.0,176782.0,177094.0,177547.0,178349.0,178184.0,178994.0,179630.0,179630.0,179693.0,180051.0,180933.0,181700.0,181951.0,182354.0,182694.0,182709.0,183067.0,182847.0,183038.0,186364.0,186923.0,188752.0,189009.0,189348.0,188582.0,188934.0,189701.0,190312.0,190891.0,191234.0,191445.0,191849.0,192394.0,192819.0,193546.0,194072.0,194479.0,194631.0,194975.0,195433.0,195900.0,196711.0,197352.0,197636.0,198009.0,198526.0,198607.0,198607.0,200195.0,200195.0,199476.0,201522.0,202063.0,202981.0,203640.0,204222.0,204222.0,204222.0,205597.0,206072.0,206072.0,207356.0,208015.0,208015.0,208015.0,209640.0,209640.0,210568.0,211102.0,211943.0,211943.0,211943.0,214023.0,214607.0,215605.0,216667.0,217797.0,217801.0,217801.0,220352.0,221077.0,221077.0,222469.0,225197.0,225198.0,225198.0,225198.0,228576.0,228576.0,231310.0,235207.0,235208.0,235237.0,239349.0,239355.0,244088.0,244096.0,249655.0,252965.0,252965.0,256533.0,256534.0,256534.0,256534.0,271960.0,275562.0,280459.0,282414.0,285902.0,291374.0,297485.0,304947.0,304947.0,315813.0,318986.0,323968.0,331060.0,338220.0,347267.0,347267.0,347268.0,367174.0,373718.0,383292.0,392243.0,401890.0,402811.0,402893.0
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,18.0,28.0,43.0,61.0,95.0,139.0,245.0,388.0,593.0,978.0,1501.0,2336.0,2922.0,3513.0,4747.0,5823.0,6566.0,7161.0,8042.0,9000.0,10075.0,11364.0,12729.0,13938.0,14991.0,16169.0,17361.0,18407.0,19644.0,20610.0,21638.0,23049.0,24811.0,27017.0,29406.0,32332.0,35408.0,38309.0,41495.0,44605.0,47593.0,50468.0,53183.0,55743.0,58226.0,60500.0,62589.0,64586.0,66220.0,68192.0,70029.0,71686.0,73303.0,74877.0,76389.0,77995.0,79494.0,80868.0,82211.0,83505.0,84802.0,85996.0,87026.0,88194.0,89328.0,90481.0,91472.0,92584.0,93657.0,94640.0,95646.0,96448.0,97424.0,98647.0,99970.0,101650.0,103135.0,104691.0,106220.0,107603.0,109286.0,110767.0,112725.0,114533.0,116635.0,118392.0,120198.0,122492.0,124603.0,126949.0,129341.0,131652.0,133521.0,135701.0,137724.0,139511.0,141591.0,143849.0,146668.0,148950.0,151466.0,154445.0,157562.0,160696.0,164270.0,167156.0,169425.0,171789.0,173832.0,175927.0,177938.0,180156.0,182525.0,184955.0,187427.0,189876.0,192439.0,195051.0,197647.0,200262.0,202584.0,204952.0,207525.0,209970.0,212501.0,215096.0,217724.0,220180.0,222669.0,225205.0,227662.0,230211.0,232863.0,235429.0,237878.0,240438.0,243051.0,245688.0,248379.0,250458.0,252720.0,255117.0,257303.0,259652.0,262173.0,264561.0,267061.0,269440.0,271606.0,273788.0,276202.0,278827.0,281413.0,284034.0,286523.0,288839.0,291172.0,293606.0,296273.0,298909.0,301530.0,304204.0,306752.0,309437.0,312035.0,314786.0,317483.0,320117.0,322567.0,324692.0,326712.0,328844.0,331189.0,333699.0,336324.0,338825.0,341070.0,343203.0,345450.0,347835.0,350279.0,352558.0,354764.0,356792.0,358905.0,361150.0,363363.0,365606.0,367796.0,369911.0,371816.0,373570.0,375212.0,376894.0,378752.0,380746.0,382772.0,384666.0,386658.0,388810.0,391112.0,393425.0,395488.0,397801.0,399940.0,402029.0
UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,8.0,9.0,9.0,9.0,13.0,14.0,14.0,15.0,16.0,17.0,18.0,18.0,18.0,19.0,19.0,20.0,22.0,23.0,23.0,28.0,30.0,34.0,37.0,44.0,56.0,61.0,94.0,134.0,189.0,246.0,295.0,374.0,429.0,483.0,630.0,889.0,1301.0,1790.0,2270.0,2634.0,3077.0,3692.0,4462.0,5467.0,6533.0,7791.0,9006.0,10395.0,12744.0,15126.0,17843.0,20970.0,24219.0,27062.0,29954.0,34281.0,38815.0,43789.0,48718.0,53699.0,57772.0,61422.0,66738.0,72224.0,77387.0,82293.0,86660.0,90273.0,93812.0,98017.0,102365.0,107465.0,112808.0,117798.0,122534.0,126394.0,131260.0,136035.0,141540.0,146708.0,151689.0,155453.0,158926.0,163630.0,168357.0,173807.0,178771.0,183501.0,186731.0,189708.0,193091.0,196780.0,200616.0,204387.0,207439.0,209589.0,211911.0,215500.0,218895.0,222195.0,224813.0,227334.0,229406.0,231232.0,233809.0,236867.0,239579.0,242133.0,244174.0,245682.0,247037.0,248650.0,250309.0,252118.0,253854.0,255362.0,256469.0,257539.0,258983.0,260453.0,261802.0,263040.0,264150.0,264944.0,265662.0,266756.0,267915.0,269101.0,270108.0,271162.0,272050.0,272857.0,273888.0,274971.0,275970.0,276990.0,277974.0,278640.0,279264.0,280156.0,281038.0,281815.0,282512.0,283151.0,283785.0,284192.0,284812.0,285216.0,285279.0,285285.0,285787.0,286412.0,286931.0,287290.0,287874.0,288511.0,289154.0,289678.0,290504.0,291154.0,291691.0,292931.0,293469.0,294116.0,294803.0,295632.0,296358.0,296944.0,297389.0,297952.0,298731.0,299500.0,300270.0,301020.0,301708.0,302261.0,303063.0,303910.0,304793.0,305562.0,306309.0,307251.0,307926.0,308832.0,309796.0,310696.0,311461.0,312574.0,313392.0,314542.0,315581.0,316729.0,318190.0,319232.0,320343.0,321064.0,322177.0,323008.0,324203.0,325263.0,326595.0,327643.0,328620.0,329821.0,330967.0,332509.0,333806.0,334916.0,336668.0,338083.0,339415.0,340929.0,342708.0,344686.0,346513.0,349500.0,352451.0,354932.0,357613.0,360544.0,364088.0,367592.0,370930.0
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,8.0,10.0,14.0,17.0,20.0,25.0,27.0,33.0,39.0,39.0,44.0,48.0,48.0,48.0,49.0,51.0,54.0,56.0,61.0,70.0,88.0,123.0,164.0,218.0,330.0,424.0,482.0,621.0,803.0,1012.0,1231.0,1572.0,1838.0,2144.0,2456.0,2948.0,3382.0,3772.0,4186.0,4689.0,4998.0,5416.0,5913.0,6462.0,7103.0,7667.0,8238.0,8790.0,9455.0,10143.0,10929.0,11719.0,12425.0,13134.0,13770.0,14657.0,15691.0,16660.0,17822.0,18863.0,20065.0,20995.0,22268.0,23870.0,25121.0,26738.0,28511.0,30205.0,32078.0,33610.0,35585.0,36751.0,38292.0,40321.0,42844.0,44608.0,47153.0,49534.0,52445.0,55140.0,57563.0,60391.0,63026.0,65769.0,68504.0,71675.0,74865.0,78052.0,81523.0,84379.0,87520.0,90619.0,94481.0,98489.0,102292.0,105535.0,108775.0,112306.0,115786.0,119198.0,122660.0,126606.0,130474.0,133978.0,137787.0,141801.0,145483.0,149258.0,153277.0,156391.0,159679.0,162417.0,165618.0,168645.0,172134.0,175494.0,178443.0,181129.0,183795.0,186894.0,190057.0,193590.0,196323.0,199357.0,202066.0,204525.0,207453.0,210510.0,213254.0,216110.0,218658.0,221178.0,223453.0,226225.0,229185.0,232194.0,234889.0,237661.0,239860.0,240746.0,242102.0,244020.0,246674.0,249651.0,252502.0,255113.0,257600.0,260507.0,263503.0,266498.0,269115.0,271881.0,274525.0,276549.0,279144.0,282344.0,285091.0,287959.0,290360.0,292625.0,294598.0,297083.0,299628.0,302147.0,304583.0,306794.0,308925.0,310822.0,312996.0,314946.0,317528.0,319686.0,321615.0,323565.0,325157.0,327359.0,329251.0,331078.0,332970.0,334762.0,336044.0,337520.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,11.0,15.0,20.0,21.0,45.0,86.0,103.0,103.0,118.0,171.0,171.0,274.0,344.0,392.0,511.0,562.0,767.0,900.0,1012.0,1104.0,1203.0,1299.0,1453.0,1563.0,1720.0,1885.0,2039.0,2179.0,2402.0,2605.0,2795.0,2932.0,3287.0,3651.0,4033.0,4462.0,4934.0,5369.0,5862.0,6380.0,7142.0,8274.0,9362.0,10484.0,11631.0,12772.0,13930.0,15102.0,16299.0,17522.0,18811.0,20077.0,21402.0,22753.0,24097.0,25459.0,27011.0,28656.0,30251.0,31938.0,33731.0,35432.0,37136.0,39048.0,41014.0,42925.0,44830.0,46869.0,49176.0,52016.0,54752.0,57345.0,59854.0,62545.0,65077.0,67719.0,70161.0,72560.0,74795.0,76726.0,78541.0,80185.0,81766.0,83384.0,85261.0,87142.0,89011.0,91182.0,93157.0,95748.0,98869.0,101914.0,105283.0,108571.0,112288.0,116021.0,119942.0,123308.0,127541.0,132048.0,136315.0,141234.0,145991.0,150292.0,154233.0,157612.0,161005.0,164144.0,167267.0,170639.0,174577.0,178504.0,182493.0,186436.0,190823.0,194225.0,197608.0,201801.0,205929.0,209509.0,213716.0,217108.0,220144.0,223327.0,226486.0,229480.0,232259.0,235111.0,237803.0,240474.0,243238.0,245851.0,248416.0,250920.0,253349.0,255825.0,258156.0,260394.0,262772.0,264973.0,266941.0,268934.0,270831.0,272590.0,274219.0,275905.0,277478.0,278835.0,280093.0,281456.0,282824.0,284226.0,285793.0,287262.0,288690.0,289947.0,291468.0,293037.0,294519.0,295902.0,297315.0,298542.0,299914.0,301323.0,302686.0,303973.0,305186.0,306370.0,307479.0,308654.0,309768.0,310836.0,311855.0,312924.0,313911.0,314821.0,315772.0,316670.0,317486.0,318319.0,319141.0,319932.0,320688.0,321456.0,322237.0,323012.0,323720.0,324407.0,325050.0,325651.0
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,16.0,19.0,20.0,28.0,31.0,53.0,136.0,236.0,299.0,454.0,501.0,730.0,776.0,875.0,972.0,1063.0,1201.0,1373.0,1495.0,1597.0,1717.0,1938.0,2118.0,2421.0,2686.0,2818.0,3157.0,3766.0,4035.0,4263.0,4489.0,4695.0,5011.0,5230.0,5496.0,5837.0,6383.0,6919.0,7025.0,7638.0,8348.0,8418.0,9565.0,10076.0,11155.0,11940.0,12723.0,13328.0,13915.0,14612.0,15525.0,16817.0,18114.0,19103.0,20084.0,20941.0,22049.0,24073.0,24644.0,26435.0,28736.0,30334.0,32081.0,34336.0,35298.0,35788.0,38799.0,38799.0,40151.0,42125.0,43966.0,45898.0,48091.0,50694.0,52437.0,54601.0,56349.0,57705.0,59151.0,61227.0,64028.0,66457.0,69496.0,72460.0,76398.0,80463.0,85264.0,89249.0,93983.0,98943.0,103671.0,108317.0,113702.0,119536.0,125933.0,125933.0,132405.0,144478.0,148921.0,154760.0,160118.0,165062.0,171666.0,176617.0,181088.0,185034.0,188926.0,192970.0,195745.0,198883.0,202955.0,206512.0,209337.0,213470.0,217809.0,221896.0,221896.0,225283.0,231818.0,234509.0,237489.0,240848.0,243599.0,246351.0,248872.0,251625.0,253604.0,255769.0,257914.0,257914.0,261917.0,263496.0,265083.0,266096.0,267428.0,269191.0,270400.0,271887.0,273113.0,273113.0,274289.0,275225.0,276288.0,277402.0,278305.0,278305.0,279699.0,280461.0,280461.0,281136.0,281863.0,282645.0,283487.0,284121.0,284660.0,285191.0,285921.0,286674.0,287300.0,288047.0,289215.0,289215.0,289832.0,290445.0,290958.0,291588.0,292174.0,293261.0,293261.0,293711.0,294193.0,294638.0,295053.0,295372.0,295636.0,295849.0,296149.0,297014.0,297512.0,298025.0,298025.0,298903.0,299233.0,299659.0,300030.0,300371.0,300955.0,301481.0,302020.0
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,6.0,18.0,47.0,98.0,192.0,359.0,670.0,1236.0,1529.0,1872.0,2433.0,3629.0,5698.0,7402.0,9217.0,10827.0,13531.0,15679.0,18135.0,20921.0,23934.0,27069.0,30217.0,34109.0,38226.0,42282.0,47029.0,52167.0,56956.0,61049.0,65111.0,69392.0,74193.0,78546.0,82329.0,86306.0,90980.0,95591.0,98674.0,101790.0,104912.0,107773.0,110130.0,112261.0,114653.0,117589.0,120204.0,122392.0,124375.0,126045.0,127659.0,129491.0,131744.0,133721.0,135569.0,137115.0,138657.0,139771.0,141475.0,143114.0,144749.0,146457.0,148067.0,149435.0,150593.0,151615.0,152587.0,153548.0,154500.0,155686.0,156827.0,157814.0,158762.0,159797.0,160979.0,162120.0,163103.0,163942.0,164769.0,165555.0,166422.0,167410.0,168340.0,169218.0,170132.0,171121.0,172114.0,173036.0,174023.0,175218.0,176677.0,178239.0,179831.0,181298.0,182727.0,184031.0,185245.0,186493.0,187685.0,188897.0,190165.0,191657.0,193115.0,194511.0,195883.0,197239.0,198613.0,199906.0,201098.0,202284.0,203456.0,204610.0,205758.0,206844.0,207897.0,208938.0,209962.0,210965.0,211981.0,212993.0,214001.0,214993.0,215940.0,216873.0,217799.0,218717.0,219641.0,220572.0,221500.0,222402.0,223315.0,224252.0,225173.0,226100.0,227019.0,227982.0,228924.0,229891.0,230873.0,231869.0,232856.0,233851.0,234934.0,236112.0,237265.0,238450.0,239622.0,240804.0,241997.0,243180.0,244392.0,245635.0,246861.0,248117.0,249309.0,250542.0,251805.0,253108.0,254520.0,255723.0,257032.0,258249.0,259692.0,261194.0,262507.0,263998.0,265515.0,267064.0,268546.0,270133.0,271705.0,273301.0,274943.0,276555.0,278228.0,279806.0,281509.0,283270.0,284943.0,286455.0,288126.0,289635.0,291162.0
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,7.0,13.0,19.0,26.0,32.0,35.0,35.0,40.0,54.0,60.0,60.0,71.0,71.0,71.0,101.0,110.0,116.0,124.0,154.0,164.0,192.0,208.0,214.0,233.0,266.0,316.0,346.0,382.0,458.0,506.0,547.0,630.0,694.0,728.0,772.0,820.0,878.0,961.0,1031.0,1122.0,1202.0,1232.0,1279.0,1318.0,1352.0,1378.0,1400.0,1415.0,1434.0,1482.0,1513.0,1539.0,1574.0,1602.0,1631.0,1677.0,1708.0,1763.0,1820.0,1847.0,1928.0,2003.0,2085.0,2153.0,2219.0,2296.0,2346.0,2431.0,2480.0,2543.0,2603.0,2679.0,2767.0,2818.0,2913.0,3032.0,3143.0,3193.0,3260.0,3404.0,3554.0,3611.0,3724.0,3877.0,3964.0,4272.0,4469.0,4632.0,4848.0,5135.0,5457.0,5873.0,6179.0,6439.0,6868.0,7387.0,8168.0,8840.0,9846.0,11098.0,12366.0,13481.0,14268.0,15414.0,16675.0,17770.0,18950.0,20209.0,21315.0,22700.0,24254.0,25717.0,27352.0,29222.0,30868.0,32676.0,34502.0,36702.0,39139.0,41193.0,43262.0,45402.0,47151.0,49109.0,51524.0,53708.0,56020.0,58354.0,60479.0,62275.0,64701.0,67442.0,69612.0,72460.0,75194.0,77506.0,79735.0,81757.0,83867.0,86148.0,88171.0,90220.0,92530.0,94693.0,97159.0,99865.0,102226.0,104711.0,107573.0,110032.0,112585.0,115332.0,118300.0,121263.0,124609.0,126704.0,129151.0,131886.0,134722.0,137556.0,140603.0,144064.0,147389.0,150115.0,153599.0,156995.0,160436.0,164277.0,168290.0,172583.0,176931.0,180133.0,184709.0,188802.0,192797.0,197085.0,201050.0,204341.0,207985.0,211947.0,215784.0,219435.0,223612.0,227446.0,231177.0,234934.0,238338.0,242284.0,247039.0,252075.0,256719.0,260370.0,264684.0,269578.0,273821.0,278418.0,282672.0,286778.0,290309.0
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,62.0,155.0,229.0,322.0,453.0,656.0,889.0,1129.0,1695.0,2044.0,2512.0,3105.0,3879.0,4657.0,5906.0,7411.0,9208.0,10200.0,12524.0,15182.0,17740.0,21237.0,24848.0,28089.0,31615.0,35832.0,41154.0,47165.0,53722.0,59313.0,64114.0,69363.0,74594.0,80797.0,86721.0,92696.0,97913.0,101969.0,106028.0,110810.0,115487.0,120072.0,124891.0,129214.0,132813.0,135865.0,139701.0,143959.0,147921.0,152627.0,156719.0,159872.0,162859.0,165527.0,169367.0,172869.0,176380.0,179433.0,181690.0,184433.0,187815.0,190474.0,193507.0,195864.0,198213.0,199952.0,202058.0,204154.0,206032.0,208008.0,209908.0,211299.0,212520.0,213602.0,215065.0,216480.0,217808.0,218905.0,219698.0,220442.0,221854.0,222747.0,223744.0,224537.0,225413.0,226089.0,226540.0,227354.0,228020.0,228664.0,229319.0,229992.0,230523.0,230824.0,231221.0,231806.0,232402.0,232919.0,233335.0,233668.0,233868.0,234187.0,234510.0,234691.0,235211.0,235481.0,235678.0,235965.0,236249.0,236454.0,236833.0,236999.0,237345.0,237683.0,237984.0,238194.0,238524.0,238855.0,238707.0,238971.0,239195.0,239417.0,239531.0,240108.0,240404.0,240659.0,240834.0,241008.0,241134.0,241276.0,241458.0,241659.0,241882.0,242117.0,242309.0,242517.0,242654.0,242847.0,243062.0,243338.0,243526.0,243760.0,243929.0,244043.0,244205.0,244435.0,244666.0,244915.0,245133.0,245323.0,245451.0,245731.0,246037.0,246289.0,246563.0,246817.0,246985.0,247187.0,247475.0,247857.0,248236.0,248531.0,248769.0,248928.0,249118.0,249502.0,249903.0,250455.0,250802.0,251265.0,251524.0,251936.0,252412.0,252934.0,253508.0,254137.0,254614.0,254934.0,255338.0,255982.0,256822.0,257769.0,258840.0,260049.0,261002.0,261884.0,263250.0,264659.0,266119.0,267563.0,268928.0,269929.0,270904.0,272250.0,273647.0,275379.0,277054.0,278350.0,279500.0,280869.0,282305.0,283902.0,285518.0,287019.0,288475.0
